88352,15
88353,34
88354,3
88355,32
88358,13
88359,26
88361,33
88362,6
88364,36
88365,49
88367,9
88368,15
88373,5
88374,14
88375,46
88377,13
88378,25
88379,38
88380,23
88381,46
88382,20
88382,40
88383,33
88385,38
88386,18
88387,7
88388,34
88389,18
88390,12
88391,3
88392,9
88393,10
88393,19
88396,46
88397,9
88398,43
88399,5
88401,32
88402,22
88403,30
88404,26
88405,47
88406,10
88407,8
88408,11
88410,8
88411,9
88412,28
88419,44
88420,24
88421,31
88422,33
88423,27
88425,40
88426,23
88429,38
88431,17
88433,41
88434,12
88436,39
88438,3
88439,2
88440,42
88441,4
88443,45
88446,40
88447,49
88448,15
88449,49
88450,3
88451,39
88452,19
88453,33
88454,45
88455,27
88457,40
88458,32
88459,45
88461,47
88462,41
88466,47
88467,29
88468,25
88476,17
88478,36
88479,49
88480,3
88481,6
88482,17
88484,1
88486,10
88487,1
88487,33
88489,9
88491,9
88495,21
88496,28
88497,4
88498,45
88501,17
88503,29
88505,16
88506,30
88507,29
88508,22
88509,48
88511,9
88512,32
88514,28
88517,26
88518,39
88520,34
88522,16
88523,37
88524,1
88525,2
88527,3
88529,14
88530,1
88530,21
88531,9
88532,3
88533,17
88534,41
88536,24
88537,44
88539,8
88541,19
88542,9
88543,21
88544,10
88545,7
88546,29
88547,47
88548,38
88549,44
88550,30
88550,47
88552,11
88553,15
88554,46
88555,7
88556,26
88557,21
88558,32
88559,11
88561,20
88563,21
88564,47
88567,14
88569,33
88570,25
88571,13
88571,18
88572,48
88573,21
88576,5
88578,10
88579,38
88580,11
88582,44
88583,11
88584,44
88585,39
88586,30
88587,25
88589,16
88589,26
88592,22
88596,9
88597,18
88598,30
88599,38
88600,2
88603,9
88604,38
88606,6
88607,8
88612,47
88615,47
88616,26
88617,23
88618,23
88619,35
88620,41
88621,44
88626,48
88628,37
88629,14
88631,41
88634,35
88635,7
88636,3
88638,13
88640,32
88641,3
88642,8
88643,45
88645,22
88646,44
88651,49
88652,49
88654,4
88655,47
88656,29
88657,5
88658,3
88660,12
88661,25
88662,47
88663,37
88664,12
88665,25
88666,23
88667,26
88672,15
88674,7
88675,36
88677,3
88678,30
88679,15
88681,41
88682,39
88683,21
88685,23
88686,38
88687,32
88688,45
88689,30
88690,12
88691,11
88692,29
88693,17
88695,28
88696,13
88698,26
88699,8
88701,14
88703,35
88704,43
88705,9
88707,11
88708,14
88710,7
88711,39
88712,16
88713,8
88714,45
88718,34
88719,30
88721,45
88722,8
88723,32
88725,10
88726,23
88727,47
88728,36
88729,35
88730,4
88731,26
88732,2
88733,12
88736,41
88737,16
88741,27
88742,45
88743,18
88744,46
88746,23
88748,3
88752,26
88752,34
88754,37
88755,17
88756,2
88757,2
88759,27
88762,27
88763,26
88764,10
88765,41
88766,49
88768,31
88770,40
88771,10
88771,34
88772,11
88774,16
88775,38
88776,11
88778,18
88780,36
88781,39
88782,29
88783,40
88785,44
88786,29
88788,29
88789,44
88791,2
88792,17
88793,22
88793,34
88795,16
88796,19
88797,1
88798,2
88801,33
88803,47
88805,28
88806,40
88807,29
88808,38
88809,43
88811,15
88812,16
88813,7
88819,19
88820,14
88821,46
88822,19
88823,30
88824,24
88825,8
88827,15
88829,39
88830,32
88831,31
88833,2
88834,19
88835,40
88836,6
88837,13
88838,44
88839,4
88841,41
88843,5
88844,22
88847,24
88847,27
88849,39
88851,38
88852,43
88855,32
88856,14
88856,36
88858,2
88861,14
88865,13
88866,11
88868,19
88869,21
88872,16
88873,39
88879,13
88880,28
88881,18
88882,3
88883,19
88884,6
88886,40
88888,27
88889,41
88890,47
88892,46
88893,48
88902,8
88904,7
88905,22
88906,27
88907,3
88910,14
88913,23
88914,47
88915,31
88916,17
88917,5
88919,42
88920,6
88921,33
88922,29
88923,7
88924,47
88926,43
88929,44
88931,2
88933,13
88935,9
88936,44
88937,42
88938,34
88940,43
88942,24
88944,11
88945,39
88946,27
88947,47
88949,6
88950,27
88953,10
88955,14
88955,26
88956,12
88957,13
88960,38
88964,47
88966,41
88968,1
88970,13
88971,22
88973,11
88973,24
88975,33
88976,43
88977,40
88980,5
88983,15
88985,11
88987,5
88988,39
88989,44
88990,43
88991,23
88993,27
88997,22
88998,3
88999,32
89000,30
89001,16
89002,42
89003,22
89004,49
89007,4
89008,14
89010,47
89012,1
89013,39
89014,38
89015,23
89018,31
89019,28
89020,24
89021,43
89022,6
89025,23
89025,30
89026,39
89027,43
89029,17
89030,27
89032,18
89033,37
89034,24
89036,4
89038,37
89039,40
89043,43
89045,13
89047,20
89048,34
89049,35
89050,12
89051,4
89052,21
89053,15
89053,26
89054,26
89055,36
89056,23
89057,35
89059,6
89060,11
89062,35
89063,6
89065,32
89067,36
89069,2
89070,9
89072,21
89073,38
89074,21
89075,39
89077,40
89078,27
89078,31
89079,44
89080,14
89081,7
89083,40
89085,15
89086,3
89088,6
89090,46
89091,13
89093,29
89094,20
89097,49
89101,18
89103,26
89106,14
89107,35
89109,8
89110,6
89111,49
89112,17
89113,46
89114,4
89116,23
89118,40
89119,24
89120,1
89120,18
89121,16
89122,21
89123,15
89125,7
89126,32
89127,12
89128,12
89129,39
89132,25
89133,16
89136,28
89137,43
89141,29
89142,2
89143,31
89145,21
89146,33
89148,36
89149,14
89151,30
89152,36
89153,20
89154,20
89155,11
89156,28
89156,29
89158,37
89159,13
89159,27
89162,16
89163,17
89164,47
89165,21
89166,46
89167,12
89169,1
89171,19
89172,34
89175,42
89176,12
89179,8
89181,15
89182,39
89183,14
89184,6
89186,3
89187,33
89189,36
89192,42
89194,19
89196,4
89197,28
89199,15
89200,21
89201,39
89204,19
89209,6
89210,28
89212,45
89214,21
89215,6
89216,9
89219,44
89220,36
89221,30
89222,16
89224,11
89226,21
89228,22
89229,12
89232,13
89235,35
89236,47
89239,25
89240,48
89241,16
89244,46
89245,2
89246,43
89248,13
89249,41
89250,27
89253,37
89257,38
89258,35
89260,8
89261,46
89262,24
89264,10
89265,43
89266,2
89268,36
89270,10
89271,14
89272,29
89273,7
89275,42
89277,20
89277,35
89279,35
89280,32
89281,10
89282,23
89284,35
89285,28
89286,24
89286,47
89289,17
89294,40
89295,43
89296,11
89297,23
89298,2
89299,24
89300,48
89301,38
89303,28
89305,41
89306,31
89306,33
89307,25
89309,22
89310,31
89311,14
89315,12
89316,5
89317,26
89318,10
89324,40
89325,25
89327,36
89331,43
89333,8
89334,18
89335,18
89336,16
89337,13
89338,46
89339,2
89340,43
89342,36
89344,3
89345,45
89350,32
89351,36
89353,20
89354,34
89355,18
89356,22
89359,35
89360,20
89361,12
89362,31
89363,37
89364,13
89365,28
89367,7
89368,23
89368,46
89369,12
89370,22
89371,48
89372,6
89373,40
89374,27
89375,48
89376,8
89377,30
89379,29
89381,6
89382,48
89384,21
89388,37
89391,42
89392,6
89398,11
89399,9
89400,32
89401,1
89403,32
89404,46
89405,29
89406,32
89409,41
89412,45
89413,30
89415,16
89416,39
89418,10
89420,12
89421,35
89425,16
89427,24
89429,34
89430,26
89431,13
89432,49
89435,2
89439,11
89440,26
89441,33
89443,23
89444,18
89445,29
89446,12
89448,15
89449,30
89450,30
89451,23
89453,43
89454,44
89455,19
89455,34
89456,19
89457,15
89459,15
89460,47
89461,7
89462,36
89463,10
89464,41
89465,42
89466,15
89468,3
89469,6
89471,26
89472,10
89473,44
89475,45
89476,29
89477,9
89480,38
89481,25
89482,17
89483,30
89484,9
89486,31
89487,28
89494,4
89495,24
89496,26
89498,22
89499,11
89500,7
89501,36
89502,44
89503,2
89504,38
89506,34
89507,49
89508,38
89512,17
89513,29
89514,43
89515,12
89516,2
89518,41
89519,34
89520,37
89522,19
89525,35
89527,38
89530,12
89531,24
89532,5
89536,9
89537,29
89538,41
89540,49
89541,48
89542,16
89543,27
89544,7
89545,27
89547,20
89548,46
89550,42
89551,16
89553,27
89554,43
89556,21
89557,1
89558,39
89559,41
89561,2
89561,20
89562,13
89563,46
89564,45
89565,25
89566,18
89567,8
89568,32
89569,6
89571,25
89572,10
89572,12
89573,30
89574,8
89575,20
89576,31
89579,33
89580,33
89582,39
89583,25
89585,18
89587,1
89589,28
89590,24
89591,43
89594,35
89597,7
89598,2
89600,5
89602,40
89605,48
89606,46
89607,15
89608,12
89609,48
89611,33
89612,23
89613,28
89616,45
89617,36
89618,41
89620,6
89621,20
89624,31
89625,27
89627,27
89629,34
89630,18
89631,3
89632,26
89634,23
89635,5
89637,35
89639,41
89640,26
89641,37
89642,32
89644,35
89645,37
89647,28
89649,7
89652,5
89653,16
89655,4
89656,41
89660,27
89661,28
89662,36
89663,47
89666,45
89667,48
89669,33
89670,45
89671,9
89672,35
89674,34
89675,49
89676,24
89680,38
89681,35
89683,32
89684,5
89685,43
89687,35
89689,12
89690,14
89691,40
89692,25
89693,26
89693,28
89694,15
89697,31
89698,10
89699,37
89701,12
89702,13
89704,12
89709,34
89710,25
89711,22
89712,34
89714,40
89715,47
89716,23
89718,10
89718,46
89719,22
89720,31
89722,42
89724,25
89725,23
89726,6
89727,9
89728,36
89731,23
89732,42
89733,31
89735,42
89736,27
89738,44
89739,24
89741,25
89742,12
89743,18
89744,47
89745,11
89745,44
89746,38
89747,33
89749,6
89750,15
89751,48
89753,13
89754,7
89755,24
89756,36
89760,23
89761,19
89764,39
89767,46
89768,8
89769,9
89770,39
89771,27
89772,44
89773,14
89774,9
89775,28
89776,13
89778,7
89781,30
89783,18
89784,20
89785,20
89786,3
89787,3
89789,10
89791,39
89793,25
89795,41
89798,19
89799,46
89800,23
89801,13
89802,16
89803,2
89805,16
89807,31
89809,44
89811,6
89812,11
89813,29
89814,47
89815,11
89816,35
89819,43
89820,14
89821,32
89822,47
89823,12
89824,27
89825,46
89826,36
89828,34
89829,7
89833,18
89834,4
89836,22
89837,2
89838,30
89841,15
89842,43
89843,30
89845,41
89846,11
89849,22
89852,10
89854,8
89855,4
89856,32
89859,32
89863,43
89864,9
89869,6
89872,20
89873,45
89876,17
89877,19
89878,41
89882,2
89883,28
89885,45
89887,6
89888,23
89889,11
89893,38
89894,43
89899,34
89904,14
89906,43
89907,34
89911,46
89912,21
89913,10
89914,18
89915,7
89916,31
89916,32
89917,45
89918,24
89920,48
89922,45
89923,14
89924,2
89925,41
89926,16
89927,10
89928,16
89929,40
89932,11
89933,32
89934,22
89936,39
89937,45
89938,4
89939,39
89940,33
89941,47
89942,25
89943,43
89944,30
89946,46
89947,22
89948,10
89949,40
89952,42
89954,22
89955,5
89957,38
89958,49
89961,36
89962,33
89963,5
89969,2
89970,9
89972,20
89973,9
89974,40
89978,29
89981,15
89986,19
89988,41
89990,22
89992,19
89995,5
89996,4
89997,23
89997,32
89999,18
90002,3
90006,35
90007,43
90008,10
90009,26
90010,19
90011,15
90013,21
90014,44
90016,16
90017,6
90020,10
90021,15
90022,23
90024,39
90025,21
90026,38
90029,31
90035,7
90039,5
90042,25
90043,5
90045,37
90046,23
90048,16
90049,29
90050,5
90051,37
90052,25
90054,7
90055,35
90056,44
90057,17
90058,41
90059,36
90060,10
90061,40
90062,22
90062,30
90063,16
90064,21
90066,16
90067,47
90068,10
90069,27
90070,3
90071,41
90072,26
90073,6
90077,36
90078,34
90080,16
90082,35
90083,25
90083,34
90084,14
90085,26
90085,33
90086,41
90090,36
90091,42
90092,23
90094,11
90096,20
90097,46
90099,34
90100,42
90103,40
90104,19
90105,41
90106,3
90107,8
90108,43
90109,33
90110,16
90110,34
90116,24
90118,24
90122,42
90124,25
90125,3
90126,37
90129,35
90130,6
90134,10
90136,34
90137,15
90138,22
90139,14
90140,7
90141,42
90145,46
90146,9
90147,41
90148,34
90149,3
90150,2
90151,30
90152,2
90154,7
90155,15
90156,27
90160,5
90161,19
90162,47
90163,31
90164,39
90166,35
90167,32
90168,22
90169,26
90171,37
90172,11
90176,30
90177,7
90178,26
90179,22
90180,27
90182,23
90183,5
90186,34
90187,3
90188,42
90189,37
90190,41
90191,5
90197,39
90198,16
90199,27
90200,47
90202,28
90204,28
90208,11
90212,19
90213,40
90214,42
90215,36
90217,35
90218,44
90219,12
90222,44
90223,24
90228,34
90229,35
90230,10
90231,42
90232,3
90233,3
90236,47
90237,37
90238,24
90241,25
90242,46
90244,24
90246,35
90247,24
90249,3
90250,30
90251,39
90252,47
90254,39
90255,11
90256,3
90259,22
90260,9
90261,6
90265,12
90266,20
90267,31
90268,31
90270,40
90272,23
90273,43
90275,26
90276,20
90277,6
90279,14
90280,28
90281,11
90284,12
90285,24
90287,3
90288,9
90289,31
90290,10
90290,43
90291,40
90292,33
90293,40
90294,3
90295,26
90296,20
90297,32
90299,39
90300,20
90301,27
90304,21
90306,19
90307,19
90308,20
90309,29
90312,36
90314,3
90315,31
90316,45
90317,6
90318,7
90320,1
90321,39
90322,16
90323,14
90325,13
90327,27
90328,18
90329,6
90330,33
90331,47
90332,18
90333,42
90335,32
90336,32
90337,10
90339,36
90340,43
90342,22
90343,45
90345,5
90346,11
90347,28
90348,28
90349,9
90351,10
90352,45
90353,27
90354,8
90355,47
90356,9
90357,44
90358,16
90358,32
90361,31
90362,4
90363,9
90367,29
90369,22
90370,32
90373,33
90374,5
90376,19
90376,41
90378,43
90379,32
90382,15
90383,19
90384,12
90385,48
90386,36
90390,5
90391,9
90392,16
90394,47
90395,41
90396,13
90397,7
90398,37
90400,47
90402,8
90403,7
90404,27
90405,4
90406,2
90407,26
90408,14
90409,40
90411,25
90412,10
90413,22
90414,16
90416,25
90417,22
90418,30
90419,35
90421,23
90423,38
90425,30
90426,6
90427,22
90428,12
90430,18
90431,45
90432,27
90435,2
90436,44
90437,7
90438,7
90442,28
90443,39
90444,24
90445,42
90446,14
90448,43
90449,24
90449,27
90451,35
90452,46
90453,44
90456,31
90457,33
90458,3
90459,28
90460,12
90463,45
90466,27
90469,39
90470,25
90471,8
90472,11
90473,13
90474,33
90480,8
90481,3
90483,38
90485,23
90486,45
90488,6
90490,21
90491,19
90493,44
90494,1
90495,10
90496,32
90497,17
90498,33
90503,43
90505,47
90507,17
90509,34
90510,4
90511,36
90512,9
90513,33
90514,26
90515,40
90517,45
90518,30
90519,16
90520,26
90521,32
90522,19
90522,22
90523,22
90524,19
90525,10
90526,32
90527,10
90528,35
90529,35
90530,23
90531,13
90532,49
90533,10
90534,46
90535,31
90536,33
90537,29
90537,33
90539,9
90542,37
90543,47
90544,32
90545,12
90546,19
90547,10
90548,25
90549,24
90550,48
90551,19
90551,27
90552,12
90553,37
90555,11
90557,33
90559,5
90561,40
90562,42
90563,42
90564,42
90566,33
90567,18
90568,32
90569,39
90572,14
90578,32
90579,46
90580,12
90581,24
90582,34
90583,30
90584,17
90588,14
90589,41
90590,16
90591,45
90592,23
90594,34
90595,32
90596,45
90598,33
90602,26
90603,14
90604,12
90605,12
90606,48
90607,24
90612,16
90613,49
90614,33
90615,29
90617,44
90619,31
90620,14
90621,34
90622,31
90625,44
90630,35
90631,45
90632,8
90633,30
90634,1
90635,22
90636,26
90637,30
90638,8
90641,19
90642,22
90644,10
90644,33
90645,7
90647,46
90648,8
90649,9
90650,32
90651,15
90654,41
90656,29
90657,41
90658,17
90661,39
90664,6
90665,30
90666,22
90668,9
90669,29
90670,25
90672,44
90673,28
90674,16
90675,6
90676,34
90678,18
90680,16
90682,7
90683,49
90684,47
90687,4
90688,44
90692,15
90694,6
90697,40
90699,45
90703,4
90705,41
90706,9
90707,39
90708,5
90709,25
90709,32
90710,45
90713,39
90714,13
90720,8
90721,24
90722,26
90723,24
90724,30
90727,24
90728,49
90732,3
90733,33
90734,38
90738,27
90739,46
90740,7
90741,24
90742,21
90743,3
90745,29
90748,15
90749,19
90750,45
90754,6
90755,39
90759,14
90760,30
90761,8
90762,44
90763,49
90764,26
90765,20
90766,26
90767,18
90768,39
90769,39
90770,32
90771,26
90773,47
90776,19
90778,49
90780,22
90781,19
90784,42
90787,22
90790,42
90791,40
90793,13
90794,35
90795,9
90797,4
90799,9
90799,18
90801,34
90802,34
90803,6
90804,46
90805,18
90806,8
90807,25
90809,17
90810,16
90811,9
90812,23
90814,16
90815,6
90820,31
90821,12
90822,42
90823,39
90825,19
90825,41
90827,47
90828,25
90830,22
90830,29
90831,39
90834,48
90835,48
90840,26
90841,23
90842,14
90843,13
90844,46
90845,8
90846,24
90847,10
90848,5
90849,13
90851,41
90853,8
90854,30
90855,19
90856,49
90857,11
90862,40
90863,1
90864,16
90866,49
90867,19
90870,36
90871,33
90872,15
90873,34
90874,31
90875,23
90876,44
90877,24
90878,32
90879,35
90880,3
90883,45
90884,2
90885,43
90886,49
90887,16
90888,3
90889,43
90891,31
90893,1
90895,9
90898,39
90901,47
90902,35
90903,47
90905,37
90906,14
90907,42
90908,18
90909,17
90911,9
90912,11
90913,3
90914,31
90915,6
90916,49
90917,47
90918,8
90920,42
90923,12
90923,31
90925,18
90929,43
90930,6
90931,1
90932,34
90935,39
90936,35
90937,43
90938,7
90941,36
90942,31
90944,46
90946,40
90947,34
90948,27
90949,49
90951,26
90952,48
90954,28
90955,31
90956,12
90957,4
90958,12
90959,48
90960,3
90962,8
90963,32
90964,14
90967,32
90969,43
90970,42
90971,39
90972,45
90973,42
90975,46
90977,48
90978,30
90979,17
90985,27
90991,6
90993,49
90994,23
90995,1
90998,21
90999,29
90999,37
91002,30
91003,5
91004,7
91005,49
91006,23
91008,24
91009,39
91011,11
91013,23
91014,31
91015,24
91017,21
91018,22
91019,40
91020,49
91021,6
91022,9
91023,1
91024,47
91025,25
91026,19
91027,2
91029,31
91032,24
91034,21
91035,12
91036,12
91036,38
91037,22
91038,12
91039,17
91044,11
91046,30
91047,21
91049,9
91050,47
91051,15
91052,28
91053,13
91053,18
91054,4
91057,7
91058,48
91059,47
91060,40
91061,47
91064,7
91065,49
91066,41
91072,20
91074,30
91077,21
91078,10
91080,5
91082,42
91083,41
91084,28
91085,44
91086,26
91088,43
91089,12
91093,37
91094,16
91095,23
91097,24
91099,15
91101,12
91102,45
91103,42
91104,32
91105,33
91106,38
91107,4
91109,23
91110,17
91111,47
91112,40
91113,35
91114,18
91115,18
91116,10
91117,3
91118,40
91119,37
91120,6
91121,14
91123,48
91124,30
91126,23
91127,14
91133,9
91136,17
91137,27
91138,27
91139,4
91140,36
91142,20
91144,40
91147,23
91149,6
91150,32
91151,23
91152,35
91153,8
91154,5
91158,44
91159,40
91160,49
91161,21
91162,18
91163,47
91167,30
91168,38
91169,2
91170,35
91171,9
91172,34
91174,46
91175,26
91177,3
91178,39
91179,25
91181,28
91182,14
91184,44
91185,35
91186,40
91187,8
91188,27
91189,38
91190,47
91191,48
91192,24
91194,48
91197,49
91200,48
91201,37
91202,19
91204,15
91205,45
91208,41
91210,33
91211,40
91212,26
91213,15
91214,42
91216,16
91217,22
91218,2
91218,19
91219,3
91221,12
91221,31
91223,49
91224,41
91225,1
91227,6
91228,13
91229,43
91230,21
91231,17
91232,12
91236,6
91241,34
91243,19
91244,23
91246,34
91247,44
91248,44
91249,18
91250,40
91254,6
91255,23
91257,33
91257,47
91259,11
91261,17
91262,43
91263,36
91265,37
91266,35
91267,30
91268,15
91269,21
91270,43
91274,6
91280,15
91282,16
91283,19
91286,24
91287,49
91289,19
91294,18
91296,17
91298,47
91299,11
91300,9
91301,24
91303,34
91304,9
91307,24
91308,18
91310,30
91311,26
91312,40
91313,5
91314,17
91315,2
91316,5
91319,4
91320,13
91321,15
91323,47
91325,36
91326,21
91327,14
91327,34
91329,37
91331,10
91336,22
91341,43
91342,31
91344,38
91346,22
91347,37
91348,34
91350,48
91352,38
91353,7
91356,7
91357,48
91358,43
91364,4
91365,43
91367,45
91368,5
91370,29
91372,32
91373,9
91376,14
91377,33
91379,40
91381,2
91382,31
91384,24
91385,23
91386,30
91387,9
91388,20
91389,43
91391,14
91392,41
91394,8
91395,10
91396,49
91398,49
91400,9
91401,38
91402,41
91404,38
91406,25
91407,44
91408,36
91410,38
91411,19
91413,37
91414,42
91415,3
91416,31
91417,42
91420,16
91421,31
91423,28
91424,8
91425,46
91426,4
91427,33
91428,29
91429,22
91431,24
91432,10
91433,19
91435,26
91437,18
91438,7
91439,15
91440,17
91442,1
91443,41
91450,4
91451,13
91452,8
91455,26
91456,25
91457,17
91459,35
91460,38
91461,34
91463,32
91464,38
91465,3
91466,11
91468,34
91470,1
91471,43
91473,36
91475,31
91478,8
91479,49
91480,34
91481,16
91482,13
91484,7
91486,45
91487,45
91488,20
91489,33
91490,28
91493,28
91494,2
91495,47
91496,48
91497,45
91498,15
91499,39
91500,12
91502,8
91503,19
91504,1
91505,45
91506,18
91508,30
91509,42
91510,43
91512,44
91514,41
91516,23
91517,31
91518,12
91519,17
91520,49
91521,40
91522,35
91522,38
91523,44
91526,37
91527,26
91528,8
91531,9
91532,10
91533,16
91534,43
91535,48
91538,37
91539,6
91540,5
91541,29
91542,49
91544,13
91545,3
91546,18
91548,20
91549,20
91551,15
91552,16
91553,16
91555,43
91556,16
91557,21
91557,22
91558,5
91559,25
91560,39
91561,26
91562,12
91563,24
91564,2
91565,31
91566,19
91569,43
91573,46
91574,31
91575,10
91576,12
91579,31
91580,15
91582,14
91583,6
91584,14
91585,37
91588,19
91589,35
91590,6
91591,15
91594,14
91596,14
91598,46
91599,37
91601,12
91602,17
91603,7
91604,38
91605,28
91606,34
91607,35
91608,8
91609,2
91612,43
91614,27
91615,22
91616,41
91617,3
91618,41
91619,35
91620,44
91623,21
91624,9
91625,26
91626,15
91630,45
91631,5
91632,11
91632,26
91634,30
91636,46
91637,1
91638,43
91640,48
91643,28
91648,13
91649,47
91650,5
91651,30
91653,6
91654,13
91656,33
91657,38
91658,7
91660,13
91662,49
91667,42
91669,6
91670,6
91672,29
91673,35
91674,48
91675,49
91676,35
91677,4
91679,37
91680,21
91682,8
91684,6
91685,14
91687,19
91688,16
91690,21
91691,29
91694,6
91695,35
91697,43
91699,31
91700,30
91701,18
91702,4
91703,37
91705,41
91706,11
91708,37
91709,48
91711,34
91714,41
91715,43
91716,22
91717,35
91719,28
91720,45
91721,15
91722,36
91723,15
91724,17
91729,36
91730,2
91731,7
91732,41
91734,12
91736,34
91737,11
91739,21
91740,2
91741,36
91742,14
91744,22
91745,3
91746,43
91747,46
91748,38
91750,41
91753,41
91754,1
91755,34
91756,39
91761,31
91762,15
91763,34
91764,47
91767,32
91767,48
91769,40
91770,8
91771,42
91773,20
91774,48
91775,41
91780,13
91781,27
91782,19
91783,8
91784,26
91785,37
91786,31
91787,38
91788,17
91789,15
91790,39
91791,45
91793,15
91796,44
91799,37
91800,40
91801,40
91802,18
91805,7
91806,11
91806,49
91807,30
91810,39
91811,28
91813,19
91814,26
91815,13
91816,30
91818,48
91820,19
91822,7
91824,40
91825,26
91826,37
91829,22
91830,5
91832,21
91834,49
91840,33
91841,24
91844,49
91845,49
91846,6
91848,17
91850,44
91852,23
91853,36
91855,19
91855,28
91856,6
91858,20
91859,35
91861,10
91863,16
91864,8
91866,47
91868,32
91869,23
91871,19
91872,44
91873,23
91873,34
91874,23
91878,34
91879,43
91880,23
91881,48
91882,46
91884,21
91885,40
91886,16
91888,45
91891,14
91892,42
91893,15
91894,33
91895,8
91896,8
91896,14
91897,15
91898,25
91901,13
91903,18
91904,31
91906,44
91908,13
91910,14
91912,27
91913,18
91914,20
91916,38
91917,15
91918,43
91920,45
91921,25
91922,46
91925,43
91926,13
91927,12
91928,43
91929,12
91930,26
91931,13
91932,21
91933,18
91934,3
91935,21
91936,9
91939,31
91940,29
91941,34
91942,34
91944,28
91947,30
91948,27
91953,28
91954,20
91957,31
91959,9
91962,47
91964,6
91965,24
91966,17
91967,24
91971,28
91972,25
91973,7
91974,41
91975,8
91978,47
91979,13
91980,14
91981,29
91983,29
91984,21
91985,41
91992,10
91996,45
91997,45
91999,35
92002,12
92003,48
92005,31
92006,38
92008,25
92009,20
92010,35
92011,14
92012,26
92013,42
92017,12
92019,22
92021,32
92023,8
92024,30
92027,18
92028,46
92031,1
92033,28
92038,9
92039,31
92041,43
92043,39
92044,16
92045,29
92046,5
92049,26
92053,4
92054,41
92055,34
92058,9
92060,1
92062,18
92063,20
92064,24
92066,26
92067,37
92069,26
92071,41
92075,38
92076,42
92078,43
92079,45
92080,14
92081,33
92082,43
92083,26
92084,37
92086,20
92087,29
92089,40
92093,16
92094,16
92095,21
92101,33
92104,13
92105,14
92106,21
92108,13
92109,48
92111,40
92112,30
92113,36
92115,15
92116,29
92117,16
92118,22
92120,1
92121,37
92122,24
92125,24
92128,12
92129,27
92133,11
92134,37
92135,25
92136,49
92140,23
92142,16
92143,30
92144,15
92145,39
92146,22
92147,8
92148,10
92149,48
92152,32
92153,30
92155,14
92156,30
92156,39
92157,4
92158,21
92159,49
92165,5
92166,34
92167,33
92167,43
92168,19
92170,28
92172,33
92173,49
92174,47
92175,18
92176,47
92177,48
92178,10
92180,7
92181,20
92182,38
92183,7
92185,39
92187,23
92188,11
92190,5
92191,17
92192,1
92196,17
92197,13
92198,16
92199,15
92201,29
92203,25
92204,7
92205,22
92207,8
92208,2
92210,44
92211,44
92214,36
92216,14
92217,46
92218,18
92220,17
92223,28
92224,26
92225,12
92226,37
92230,48
92232,37
92233,5
92234,23
92235,18
92237,43
92238,3
92241,43
92242,24
92244,43
92246,20
92248,39
92249,31
92249,49
92250,46
92251,28
92254,2
92256,3
92262,37
92263,13
92264,39
92266,30
92267,35
92268,20
92271,11
92272,21
92273,15
92274,43
92275,43
92276,31
92279,22
92280,7
92281,26
92283,21
92284,39
92285,3
92286,35
92290,16
92291,49
92292,38
92293,38
92294,35
92295,44
92296,23
92298,42
92299,44
92300,12
92301,9
92305,12
92309,48
92313,49
92316,22
92318,35
92319,34
92321,24
92322,17
92323,46
92325,3
92327,43
92328,47
92330,48
92331,35
92332,1
92333,5
92334,5
92336,1
92337,41
92338,8
92339,10
92340,42
92342,16
92344,13
92345,9
92348,13
92349,10
92350,7
92351,46
92354,4
92355,44
92356,16
92359,39
92361,15
92362,47
92363,32
92364,27
92365,47
92366,14
92368,23
92370,16
92373,38
92374,23
92375,11
92376,5
92378,9
92379,44
92383,24
92385,43
92386,1
92390,46
92392,6
92393,45
92395,36
92399,10
92401,30
92402,13
92402,24
92404,29
92404,42
92406,28
92407,11
92408,19
92409,19
92410,11
92413,19
92415,13
92417,40
92420,10
92421,21
92423,7
92424,33
92425,30
92426,40
92427,7
92428,1
92429,9
92430,2
92431,17
92433,3
92434,13
92435,49
92436,22
92437,20
92438,8
92439,18
92440,40
92441,14
92442,28
92444,43
92445,24
92447,39
92454,9
92455,27
92456,46
92458,14
92459,19
92462,37
92463,17
92465,1
92466,9
92467,7
92471,16
92472,16
92474,46
92479,43
92480,30
92482,18
92483,1
92485,48
92486,4
92488,25
92489,3
92490,37
92491,39
92493,2
92494,27
92495,9
92496,21
92497,6
92501,2
92503,29
92505,2
92506,3
92507,49
92508,48
92509,33
92509,45
92512,3
92513,33
92513,39
92514,37
92515,23
92517,11
92518,18
92519,49
92520,8
92522,16
92523,3
92525,13
92527,8
92528,32
92529,40
92530,10
92532,12
92533,19
92535,44
92536,6
92538,26
92539,25
92541,10
92542,20
92544,32
92546,48
92547,9
92550,32
92553,25
92554,4
92555,15
92557,36
92561,20
92562,8
92563,9
92565,6
92566,33
92568,41
92570,34
92572,26
92573,31
92574,41
92575,6
92578,34
92579,6
92585,3
92587,33
92590,31
92592,38
92594,1
92595,14
92596,5
92597,37
92599,15
92600,1
92601,19
92602,34
92603,42
92605,11
92606,11
92607,4
92608,2
92613,35
92615,41
92616,39
92617,40
92619,7
92622,32
92623,46
92624,28
92625,6
92627,29
92628,21
92630,37
92631,42
92632,1
92634,39
92636,9
92637,35
92638,43
92639,18
92641,47
92642,11
92643,47
92644,22
92645,26
92646,24
92647,7
92649,7
92651,35
92652,10
92654,4
